"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","avg_acc","similar"
"177","58",25937,NA,"3","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Duck","1",NA,NA,0.578947368421053,"dissimilar"
"178","59",4190,1,"3","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Bear","1","Right","AppleBear",0.85,"dissimilar"
"179","60",1983,1,"3","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Ball","1","Right","SpoonBall",0.55,"dissimilar"
"180","62",4262,1,"3","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Balloons","1","Left","BalloonsDuck ",0.85,"dissimilar"
"181","63",3497,1,"3","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Apple","1","Left","AppleBear",0.85,"dissimilar"
"182","64",3955,1,"3","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Spoon","1","Left","SpoonBall",0.75,"dissimilar"
"183","65",4989,1,"3","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Doll","1","Right","CakeDoll",0.9,"dissimilar"
"184","66",2745,1,"3","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Duck","1","Right","BalloonsDuck ",0.8,"dissimilar"
"185","67",2106,1,"3","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Bear","1","Right","AppleBear",0.9,"dissimilar"
"186","68",3210,1,"3","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Ball","1","Right","SpoonBall",0.7,"dissimilar"
"187","69",8779,1,"3","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Cake","1","Left","CakeDoll",0.85,"dissimilar"
"188","71",3064,1,"3","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Apple","1","Left","AppleBear",0.75,"dissimilar"
"189","73",3016,1,"3","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Doll","0","Right","CakeDoll",0.7,"dissimilar"
"190","74",9276,1,"3","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Duck","1","Right","BalloonsDuck ",0.85,"dissimilar"
"191","75",2280,1,"3","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Bear","1","Right","AppleBear",0.8,"dissimilar"
"192","76",2350,1,"3","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Ball","1","Right","SpoonBall",0.9,"dissimilar"
"193","77",4813,1,"3","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Cake","1","Left","CakeDoll",0.631578947368421,"dissimilar"
"194","78",2946,1,"3","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Balloons","1","Left","BalloonsDuck ",0.95,"dissimilar"
"195","79",2147,1,"3","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Apple","1","Left","AppleBear",0.7,"dissimilar"
"196","80",1630,1,"3","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Spoon","1","Left","SpoonBall",0.578947368421053,"dissimilar"
"197","81",3125,1,"3","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Doll","1","Right","CakeDoll",0.95,"dissimilar"
"198","83",2397,1,"3","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Bear","1","Right","AppleBear",0.75,"dissimilar"
"199","86",2097,0,"3","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Balloons","1","Right","BalloonsDuck ",0.7,"dissimilar"
"200","87",3826,1,"3","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Apple","1","Left","AppleBear",0.7,"dissimilar"
"201","88",5821,1,"3","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Spoon","1","Left","SpoonBall",0.882352941176471,"dissimilar"
"202","90",2494,1,"3","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Duck","1","Right","BalloonsDuck ",0.9,"dissimilar"
"203","91",4137,1,"3","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Bear","1","Right","AppleBear",0.65,"dissimilar"
"204","93",4052,1,"3","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Cake","1","Left","CakeDoll",0.9,"dissimilar"
"205","95",2022,1,"3","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Balloons","1","Left","BalloonsDuck ",0.95,"dissimilar"
"206","97",4674,0,"3"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Spoon","1","Right","SpoonBall",0.85,"dissimilar"
"207","98",2479,1,"3","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Doll","1","Right","CakeDoll",0.736842105263158,"dissimilar"
"208","101",3568,0,"4","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Cookie","1","Right","CookieSock",0.85,"dissimilar"
"209","102",10617,1,"4","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Hat","1","Right","EggHat",0.85,"dissimilar"
"210","103",2799,1,"4","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Cat","1","Right","FlowersCat",0.9,"dissimilar"
"211","106",3627,1,"4","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Flowers","1","Left","FlowersCat",0.684210526315789,"dissimilar"
"212","107",1608,0,"4","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Elephant","1","Right","ElephantBroccoli",0.6,"dissimilar"
"213","108",1986,0,"4","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Cookie","1","Right","CookieSock",0.65,"dissimilar"
"214","109",2536,1,"4","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Egg","1","Left","EggHat",0.8,"dissimilar"
"215","110",3939,1,"4","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Cat","1","Right","FlowersCat",0.9,"dissimilar"
"216","111",2955,1,"4","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Broccoli","1","Right","ElephantBroccoli",0.85,"dissimilar"
"217","112",2058,1,"4","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Sock","1","Right","CookieSock",0.75,"dissimilar"
"218","113",5513,1,"4","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Egg","1","Left","EggHat",0.75,"dissimilar"
"219","114",6192,1,"4","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Flowers","1","Left","FlowersCat",0.95,"dissimilar"
"220","116",1627,1,"4","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Cookie","1","Left","CookieSock",0.55,"dissimilar"
"221","117",1928,1,"4","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Hat","1","Right","EggHat",0.95,"dissimilar"
"222","118",2686,1,"4","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Cat","1","Right","FlowersCat",0.75,"dissimilar"
"223","121",4450,0,"4","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Egg","1","Right","EggHat",0.55,"dissimilar"
"224","123",2938,1,"4","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Elephant","1","Left","ElephantBroccoli",0.85,"dissimilar"
"225","34",5103,1,"4","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Flowers","1","Left","FlowersCat",0.6,"dissimilar"
"226","35",4329,1,"4","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Elephant","1","Left","ElephantBroccoli",0.6,"dissimilar"
"227","36",4842,1,"4","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Cookie","1","Left","CookieSock",0.95,"dissimilar"
"228","37",1927,0,"4","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Hat","1","Left","EggHat",0.55,"dissimilar"
"229","38",3236,1,"4","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Cat","1","Right","FlowersCat",0.8,"dissimilar"
"230","39",16057,1,"4","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Broccoli","1","Right","ElephantBroccoli",0.9,"dissimilar"
"231","40",4927,1,"4","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Sock","1","Right","CookieSock",0.647058823529412,"dissimilar"
"232","41",4717,1,"4","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Egg","1","Left","EggHat",0.55,"dissimilar"
"233","43",9933,0,"4","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Elephant","1","Right","ElephantBroccoli",0.85,"dissimilar"
"234","44",6755,1,"4","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Cookie","1","Left","CookieSock",0.9,"dissimilar"
"235","45",3988,1,"4","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Hat","1","Right","EggHat",0.944444444444444,"dissimilar"
"236","46",3884,1,"4","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Cat","1","Right","FlowersCat",0.85,"dissimilar"
"237","47",2226,0,"4","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Broccoli","1","Left","ElephantBroccoli",0.65,"dissimilar"
"238","48",4627,1,"4","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Sock","1","Right","CookieSock",0.9,"dissimilar"
"239","49",3094,1,"4","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Egg","1","Left","EggHat",0.85,"dissimilar"
"240","50",3607,1,"4","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Flowers","1","Left","FlowersCat",0.7,"dissimilar"
"241","51",2917,1,"4","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Elephant","1","Left","ElephantBroccoli",0.9,"dissimilar"
"242","52",5247,1,"4","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Cookie","1","Left","CookieSock",0.8,"dissimilar"
"243","53",4255,1,"4","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Hat","1","Right","EggHat",0.75,"dissimilar"
"244","54",2636,1,"4","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Cat","1","Right","FlowersCat",0.75,"dissimilar"
"245","56",4328,1,"4","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Sock","1","Right","CookieSock",0.9,"dissimilar"
"246","58",15120,0,"4","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Flowers","1","Right","FlowersCat",0.578947368421053,"dissimilar"
"247","59",1722,0,"4","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Elephant","1","Right","ElephantBroccoli",0.85,"dissimilar"
"248","60",1870,1,"4","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Cookie","1","Left","CookieSock",0.55,"dissimilar"
"249","62",3472,1,"4","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Cat","1","Right","FlowersCat",0.85,"dissimilar"
"250","63",3627,1,"4","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Broccoli","0","Right","ElephantBroccoli",0.85,"dissimilar"
"251","64",5386,1,"4","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Sock","1","Right","CookieSock",0.75,"dissimilar"
"252","65",2460,0,"4","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Egg","1","Right","EggHat",0.9,"dissimilar"
"253","66",2007,1,"4","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Flowers","1","Left","FlowersCat",0.8,"dissimilar"
"254","67",2422,1,"4","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Elephant","1","Left","ElephantBroccoli",0.9,"dissimilar"
"255","68",4458,1,"4","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Cookie","1","Left","CookieSock",0.7,"dissimilar"
"256","69",5328,0,"4","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Hat","1","Left","EggHat",0.85,"dissimilar"
"257","71",5197,0,"4","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Broccoli","1","Left","ElephantBroccoli",0.75,"dissimilar"
"258","73",1586,0,"4","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Egg","1","Right","EggHat",0.7,"dissimilar"
"259","74",4584,1,"4","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Flowers","1","Left","FlowersCat",0.85,"dissimilar"
"260","75",2124,0,"4","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Elephant","1","Right","ElephantBroccoli",0.8,"dissimilar"
"261","76",2798,1,"4","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Cookie","1","Left","CookieSock",0.9,"dissimilar"
"262","77",3722,0,"4","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Hat","1","Left","EggHat",0.631578947368421,"dissimilar"
"263","78",4761,1,"4","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Cat","1","Right","FlowersCat",0.95,"dissimilar"
"264","79",5500,0,"4","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Broccoli","1","Left","ElephantBroccoli",0.7,"dissimilar"
"265","80",3392,1,"4","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Sock","1","Right","CookieSock",0.578947368421053,"dissimilar"
"266","81",3977,1,"4","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Egg","1","Left","EggHat",0.95,"dissimilar"
"267","83",2554,1,"4","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Elephant","1","Left","ElephantBroccoli",0.75,"dissimilar"
"268","86",2679,1,"4","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Cat","1","Right","FlowersCat",0.7,"dissimilar"
"269","87",5121,1,"4","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Broccoli","1","Right","ElephantBroccoli",0.7,"dissimilar"
"270","88",1570,1,"4","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Sock","1","Right","CookieSock",0.882352941176471,"dissimilar"
"271","90",3182,1,"4","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Flowers","1","Left","FlowersCat",0.9,"dissimilar"
"272","91",2889,1,"4","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Elephant","1","Left","ElephantBroccoli",0.65,"dissimilar"
"273","93",2852,1,"4","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Hat","1","Right","EggHat",0.9,"dissimilar"
"274","95",2068,1,"4","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Cat","1","Right","FlowersCat",0.95,"dissimilar"
"275","97",3099,0,"4"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Sock","1","Left","CookieSock",0.85,"dissimilar"
"276","98",3874,1,"4","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Egg","1","Left","EggHat",0.736842105263158,"dissimilar"
"277","101",8582,1,"5","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Bread","1","Right","OrangeBread",0.85,"dissimilar"
"278","102",7634,1,"5","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Bottle","1","Left","BottleLeaf",0.85,"dissimilar"
"279","103",2801,1,"5","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Pig","1","Left","PigButterfly",0.9,"dissimilar"
"280","106",1577,1,"5","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Butterfly","1","Right","PigButterfly",0.684210526315789,"dissimilar"
"281","107",1718,1,"5","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Dog","1","Right","ClockDog",0.6,"dissimilar"
"282","108",1153,0,"5","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Bread","1","Left","OrangeBread",0.65,"dissimilar"
"283","109",3611,1,"5","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Leaf","1","Right","BottleLeaf",0.8,"dissimilar"
"284","110",3674,0,"5","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Pig","1","Right","PigButterfly",0.9,"dissimilar"
"285","111",2176,1,"5","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Clock","1","Left","ClockDog",0.85,"dissimilar"
"286","112",2119,1,"5","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Orange","1","Left","OrangeBread",0.75,"dissimilar"
"287","113",3391,1,"5","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Leaf","1","Right","BottleLeaf",0.75,"dissimilar"
"288","114",6718,1,"5","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Butterfly","1","Right","PigButterfly",0.95,"dissimilar"
"289","116",1226,1,"5","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Bread","1","Right","OrangeBread",0.55,"dissimilar"
"290","117",1512,1,"5","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Bottle","1","Left","BottleLeaf",0.95,"dissimilar"
"291","118",1974,1,"5","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Pig","1","Left","PigButterfly",0.75,"dissimilar"
"292","121",2084,1,"5","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Leaf","1","Right","BottleLeaf",0.55,"dissimilar"
"293","123",3059,1,"5","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Dog","1","Right","ClockDog",0.85,"dissimilar"
"294","34",2558,1,"5","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Butterfly","1","Right","PigButterfly",0.6,"dissimilar"
"295","35",2652,1,"5","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Dog","1","Right","ClockDog",0.6,"dissimilar"
"296","36",2743,1,"5","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Bread","1","Right","OrangeBread",0.95,"dissimilar"
"297","37",2355,1,"5","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Bottle","1","Left","BottleLeaf",0.55,"dissimilar"
"298","38",2653,1,"5","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Pig","1","Left","PigButterfly",0.8,"dissimilar"
"299","39",2712,1,"5","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Clock","1","Left","ClockDog",0.9,"dissimilar"
"300","40",4231,0,"5","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Orange","1","Right","OrangeBread",0.647058823529412,"dissimilar"
"301","41",3321,1,"5","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Leaf","1","Right","BottleLeaf",0.55,"dissimilar"
"302","43",4515,1,"5","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Dog","1","Right","ClockDog",0.85,"dissimilar"
"303","44",4232,1,"5","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Bread","0","Right","OrangeBread",0.9,"dissimilar"
"304","45",3814,1,"5","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Bottle","1","Left","BottleLeaf",0.944444444444444,"dissimilar"
"305","46",2326,1,"5","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Pig","1","Left","PigButterfly",0.85,"dissimilar"
"306","47",2192,1,"5","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Clock","0","Left","ClockDog",0.65,"dissimilar"
"307","48",6574,1,"5","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Orange","1","Left","OrangeBread",0.9,"dissimilar"
"308","49",2833,1,"5","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Leaf","1","Right","BottleLeaf",0.85,"dissimilar"
"309","50",2488,1,"5","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Butterfly","1","Right","PigButterfly",0.7,"dissimilar"
"310","51",2752,1,"5","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Dog","1","Right","ClockDog",0.9,"dissimilar"
"311","52",4716,1,"5","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Bread","1","Right","OrangeBread",0.8,"dissimilar"
"312","53",2266,1,"5","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Bottle","1","Left","BottleLeaf",0.75,"dissimilar"
"313","54",3038,1,"5","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Pig","1","Left","PigButterfly",0.75,"dissimilar"
"314","56",3155,1,"5","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Orange","1","Left","OrangeBread",0.9,"dissimilar"
"315","58",2692,1,"5","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Butterfly","1","Right","PigButterfly",0.578947368421053,"dissimilar"
"316","59",3062,1,"5","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Dog","1","Right","ClockDog",0.85,"dissimilar"
"317","60",1429,1,"5","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Bread","1","Right","OrangeBread",0.55,"dissimilar"
"318","62",4541,1,"5","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Pig","1","Left","PigButterfly",0.85,"dissimilar"
"319","63",2011,1,"5","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Clock","1","Left","ClockDog",0.85,"dissimilar"
"320","64",5570,1,"5","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Orange","1","Left","OrangeBread",0.75,"dissimilar"
"321","65",9776,1,"5","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Leaf",NA,"Right","BottleLeaf",0.9,"dissimilar"
"322","66",1355,1,"5","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Butterfly","1","Right","PigButterfly",0.8,"dissimilar"
"323","67",1880,1,"5","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Dog","1","Right","ClockDog",0.9,"dissimilar"
"324","68",4765,1,"5","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Bread","1","Right","OrangeBread",0.7,"dissimilar"
"325","69",2894,1,"5","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Bottle","1","Left","BottleLeaf",0.85,"dissimilar"
"326","71",4111,1,"5","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Clock","0","Left","ClockDog",0.75,"dissimilar"
"327","73",1718,1,"5","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Leaf","1","Right","BottleLeaf",0.7,"dissimilar"
"328","74",3586,1,"5","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Butterfly","1","Right","PigButterfly",0.85,"dissimilar"
"329","75",1747,1,"5","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Dog","1","Right","ClockDog",0.8,"dissimilar"
"330","76",3001,1,"5","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Bread","1","Right","OrangeBread",0.9,"dissimilar"
